date,region,category,quarter,day_of_week,is_weekend,marketing_spend,discount_pct,units_sold,unit_price,revenue,cost,profit,customer_satisfaction
2025-03-24,North,Electronics,1,0,0,2178.68,13.55,233,479.12,111634.95,66272.1,45362.85,4.08
2025-03-24,North,Furniture,1,0,0,1933.41,16.1,218,316.0,68888.16,41205.82,27682.34,4.11
2025-03-24,North,Office Supplies,1,0,0,1538.84,13.56,181,60.23,10900.89,6804.3,4096.59,4.45
2025-03-24,South,Electronics,1,0,0,2996.82,12.77,237,363.64,86181.95,62422.04,23759.91,4.4
2025-03-24,South,Furniture,1,0,0,2013.65,17.25,222,325.49,72258.96,45177.42,27081.54,4.48
2025-03-24,South,Office Supplies,1,0,0,986.24,11.96,152,68.49,10410.08,7550.74,2859.34,4.31
2025-03-24,East,Electronics,1,0,0,2749.16,17.83,251,464.01,116466.68,83932.35,32534.33,3.99
2025-03-24,East,Furniture,1,0,0,1307.66,12.56,194,255.84,49633.56,35804.94,13828.61,4.34
2025-03-24,East,Office Supplies,1,0,0,1464.36,22.76,183,64.14,11736.91,7760.9,3976.0,4.2
2025-03-24,West,Electronics,1,0,0,3054.61,22.16,280,464.35,130018.96,92875.48,37143.48,4.54
2025-03-24,West,Furniture,1,0,0,1869.22,15.87,225,239.8,53954.46,36915.8,17038.66,4.51
2025-03-24,West,Office Supplies,1,0,0,1361.71,11.15,153,58.5,8950.62,6399.11,2551.51,4.08
2025-03-25,North,Electronics,1,1,0,3276.81,11.64,253,456.5,115495.4,76759.24,38736.15,3.77
2025-03-25,North,Furniture,1,1,0,1723.46,4.96,189,216.23,40867.36,29749.01,11118.35,3.96
2025-03-25,North,Office Supplies,1,1,0,2210.72,11.0,186,68.74,12785.19,8659.24,4125.95,4.13
2025-03-25,South,Electronics,1,1,0,2429.38,8.62,210,450.02,94505.17,56996.02,37509.15,4.42
2025-03-25,South,Furniture,1,1,0,1610.32,15.08,171,284.22,48601.36,36063.14,12538.22,4.18
2025-03-25,South,Office Supplies,1,1,0,1861.1,17.84,157,53.1,8336.38,5694.1,2642.29,4.3
2025-03-25,East,Electronics,1,1,0,2611.96,15.69,245,479.8,117551.83,77439.48,40112.35,4.27
2025-03-25,East,Furniture,1,1,0,2041.74,16.79,225,348.07,78314.84,47032.07,31282.77,4.25
2025-03-25,East,Office Supplies,1,1,0,2189.24,17.81,174,61.2,10648.27,6579.46,4068.81,4.21
2025-03-25,West,Electronics,1,1,0,2826.45,11.51,267,477.62,127523.45,81430.5,46092.95,4.22
2025-03-25,West,Furniture,1,1,0,2326.28,17.33,218,303.95,66261.23,49234.49,17026.74,4.5
2025-03-25,West,Office Supplies,1,1,0,1959.76,21.39,210,51.78,10874.39,6594.9,4279.49,4.18
2025-03-26,North,Electronics,1,2,0,2713.59,11.92,246,491.29,120858.2,77728.05,43130.15,3.99
2025-03-26,North,Furniture,1,2,0,1850.96,14.09,210,269.68,56632.41,41944.0,14688.42,3.83
2025-03-26,North,Office Supplies,1,2,0,2298.82,17.69,198,52.52,10399.35,6446.83,3952.52,4.28
2025-03-26,South,Electronics,1,2,0,2368.26,16.61,212,479.94,101747.98,67359.29,34388.69,4.35
2025-03-26,South,Furniture,1,2,0,2126.67,7.79,148,211.26,31266.6,23335.7,7930.91,4.07
2025-03-26,South,Office Supplies,1,2,0,1230.5,7.5,132,70.86,9352.9,6653.23,2699.67,4.56
2025-03-26,East,Electronics,1,2,0,2417.19,9.61,242,408.55,98870.02,58944.78,39925.24,4.63
2025-03-26,East,Furniture,1,2,0,1902.64,17.31,216,238.2,51451.34,37300.62,14150.72,4.13
2025-03-26,East,Office Supplies,1,2,0,1757.98,23.44,196,78.23,15333.96,9506.12,5827.84,4.41
2025-03-26,West,Electronics,1,2,0,2503.99,8.88,220,444.3,97746.49,67421.08,30325.41,4.42
2025-03-26,West,Furniture,1,2,0,1887.11,18.54,234,291.33,68171.75,47920.64,20251.11,4.59
2025-03-26,West,Office Supplies,1,2,0,1860.29,0.0,160,57.62,9218.86,6322.42,2896.44,4.2
2025-03-27,North,Electronics,1,3,0,2092.36,10.55,219,377.56,82686.43,48483.19,34203.25,4.04
2025-03-27,North,Furniture,1,3,0,1863.24,12.18,199,270.37,53802.81,35416.73,18386.08,4.85
2025-03-27,North,Office Supplies,1,3,0,2175.25,14.37,190,49.78,9457.98,6301.77,3156.21,4.09
2025-03-27,South,Electronics,1,3,0,1610.31,8.88,212,462.42,98032.82,65604.38,32428.44,4.29
2025-03-27,South,Furniture,1,3,0,1433.27,15.67,180,367.83,66210.14,40588.31,25621.83,4.23
2025-03-27,South,Office Supplies,1,3,0,1406.03,12.3,144,58.34,8400.87,5239.12,3161.75,3.95
2025-03-27,East,Electronics,1,3,0,2541.7,4.47,209,411.56,86015.83,53232.14,32783.69,4.11
2025-03-27,East,Furniture,1,3,0,1816.9,8.05,179,276.84,49554.78,32182.62,17372.16,3.96
2025-03-27,East,Office Supplies,1,3,0,2176.65,4.13,165,61.65,10171.49,6228.29,3943.2,3.58
2025-03-27,West,Electronics,1,3,0,2630.3,19.51,274,375.3,102833.36,74104.53,28728.82,3.94
2025-03-27,West,Furniture,1,3,0,2133.4,8.56,188,289.29,54385.92,39319.46,15066.46,3.98
2025-03-27,West,Office Supplies,1,3,0,1938.02,22.77,210,57.06,11982.06,8747.32,3234.75,4.34
2025-03-28,North,Electronics,1,4,0,3469.42,16.86,266,433.18,115226.21,80561.12,34665.09,3.74
2025-03-28,North,Furniture,1,4,0,1743.86,12.22,198,304.27,60245.09,36315.17,23929.92,4.08
2025-03-28,North,Office Supplies,1,4,0,1606.15,26.17,205,46.88,9609.41,6774.37,2835.04,4.11
2025-03-28,South,Electronics,1,4,0,1313.2,4.85,202,444.66,89820.41,66711.35,23109.06,4.04
2025-03-28,South,Furniture,1,4,0,2084.02,18.51,194,285.48,55383.79,39210.26,16173.53,3.92
2025-03-28,South,Office Supplies,1,4,0,2300.19,13.48,157,59.85,9396.0,6714.37,2681.64,4.01
2025-03-28,East,Electronics,1,4,0,2182.13,12.85,232,492.22,114195.98,68427.14,45768.84,4.36
2025-03-28,East,Furniture,1,4,0,2152.53,17.91,190,311.65,59213.45,42565.47,16647.98,4.26
2025-03-28,East,Office Supplies,1,4,0,1208.07,12.73,154,57.74,8892.26,6498.29,2393.97,4.37
2025-03-28,West,Electronics,1,4,0,2441.54,11.25,255,523.8,133569.79,97954.72,35615.07,4.23
2025-03-28,West,Furniture,1,4,0,1733.9,14.1,189,278.99,52728.2,37745.09,14983.11,4.01
2025-03-28,West,Office Supplies,1,4,0,2024.75,8.55,139,53.71,7466.07,5557.53,1908.54,3.76
2025-03-29,North,Electronics,1,5,1,2448.38,10.24,263,398.88,104906.13,68451.68,36454.45,4.27
2025-03-29,North,Furniture,1,5,1,2225.43,14.08,236,264.77,62485.33,39905.71,22579.61,4.54
2025-03-29,North,Office Supplies,1,5,1,2080.6,9.23,210,58.44,12273.07,7822.72,4450.35,4.05
2025-03-29,South,Electronics,1,5,1,2160.05,12.75,256,480.17,122923.92,79291.93,43631.99,4.2
2025-03-29,South,Furniture,1,5,1,1737.82,7.95,182,309.07,56250.95,35934.27,20316.68,4.02
2025-03-29,South,Office Supplies,1,5,1,2116.46,11.45,163,70.49,11489.4,8015.44,3473.96,4.26
2025-03-29,East,Electronics,1,5,1,2732.78,19.67,296,476.84,141144.02,103079.43,38064.59,4.03
2025-03-29,East,Furniture,1,5,1,1555.62,15.07,221,255.91,56557.09,40590.06,15967.03,4.53
2025-03-29,East,Office Supplies,1,5,1,1441.64,8.12,176,47.34,8332.71,5472.79,2859.92,4.45
2025-03-29,West,Electronics,1,5,1,2519.83,14.17,317,459.03,145512.24,100402.98,45109.26,4.08
2025-03-29,West,Furniture,1,5,1,1710.68,11.18,205,337.0,69085.13,51619.23,17465.9,4.22
2025-03-29,West,Office Supplies,1,5,1,1732.78,5.39,182,49.46,9001.35,5713.05,3288.3,4.48
2025-03-30,North,Electronics,1,6,1,2158.89,1.79,251,398.43,100004.99,63281.35,36723.64,3.89
2025-03-30,North,Furniture,1,6,1,1726.72,12.78,235,253.46,59563.95,41969.65,17594.29,3.91
2025-03-30,North,Office Supplies,1,6,1,2011.94,11.46,192,77.95,14966.9,10635.81,4331.09,3.95
2025-03-30,South,Electronics,1,6,1,2176.38,6.45,220,452.09,99459.23,69483.91,29975.32,4.2
2025-03-30,South,Furniture,1,6,1,1298.35,15.3,215,337.63,72590.81,51781.73,20809.08,4.71
2025-03-30,South,Office Supplies,1,6,1,1632.0,14.04,160,70.77,11322.94,6567.36,4755.58,3.51
2025-03-30,East,Electronics,1,6,1,2041.14,11.35,255,492.97,125708.17,80726.27,44981.9,4.6
2025-03-30,East,Furniture,1,6,1,1676.88,16.31,226,239.17,54052.8,40324.52,13728.29,4.38
2025-03-30,East,Office Supplies,1,6,1,2239.9,21.56,190,53.8,10222.36,6966.23,3256.13,4.37
2025-03-30,West,Electronics,1,6,1,2916.9,8.34,275,475.57,130780.97,81248.99,49531.99,4.07
2025-03-30,West,Furniture,1,6,1,1996.8,12.4,217,259.72,56358.57,32891.37,23467.2,4.43
2025-03-30,West,Office Supplies,1,6,1,2076.85,12.77,207,53.05,10980.44,6511.95,4468.49,4.17
2025-03-31,North,Electronics,1,0,0,2583.72,7.6,229,446.09,102155.16,67483.98,34671.18,4.16
2025-03-31,North,Furniture,1,0,0,1600.32,11.12,175,311.48,54508.72,35217.79,19290.93,4.08
2025-03-31,North,Office Supplies,1,0,0,1567.02,14.07,181,56.58,10241.78,6038.15,4203.63,4.06
2025-03-31,South,Electronics,1,0,0,2570.36,9.23,226,487.83,110248.92,64904.68,45344.24,4.2
2025-03-31,South,Furniture,1,0,0,1922.15,17.39,199,305.92,60878.99,35466.66,25412.33,4.39
2025-03-31,South,Office Supplies,1,0,0,2165.09,9.82,149,66.28,9874.98,6662.06,3212.92,4.32
2025-03-31,East,Electronics,1,0,0,2790.97,9.8,208,376.04,78216.49,58273.81,19942.68,4.33
2025-03-31,East,Furniture,1,0,0,1687.89,11.01,189,357.33,67534.85,45266.37,22268.48,3.98
2025-03-31,East,Office Supplies,1,0,0,907.26,2.93,156,64.23,10019.53,6263.88,3755.65,4.29
2025-03-31,West,Electronics,1,0,0,2383.52,12.81,256,448.58,114837.22,82707.9,32129.32,4.38
2025-03-31,West,Furniture,1,0,0,2085.14,13.56,195,230.73,44991.72,26114.29,18877.43,4.33
2025-03-31,West,Office Supplies,1,0,0,1929.96,7.92,174,46.13,8026.01,5853.48,2172.53,4.18
2025-04-01,North,Electronics,2,1,0,1652.05,21.44,267,463.02,123626.7,72804.61,50822.09,4.18
2025-04-01,North,Furniture,2,1,0,1497.93,8.42,195,261.19,50932.81,31924.35,19008.46,4.51
2025-04-01,North,Office Supplies,2,1,0,2640.24,15.92,190,51.79,9839.41,6795.5,3043.91,3.97
2025-04-01,South,Electronics,2,1,0,2399.15,15.82,247,444.99,109912.77,65817.52,44095.25,3.97
2025-04-01,South,Furniture,2,1,0,2126.23,20.71,190,303.72,57707.4,35463.68,22243.72,4.39
2025-04-01,South,Office Supplies,2,1,0,1251.99,5.82,125,63.68,7960.01,5398.01,2562.01,4.39
2025-04-01,East,Electronics,2,1,0,2516.09,10.5,230,438.23,100792.37,62309.39,38482.99,4.4
2025-04-01,East,Furniture,2,1,0,1129.95,15.47,227,277.55,63002.89,41064.37,21938.53,3.85
2025-04-01,East,Office Supplies,2,1,0,1777.94,10.15,156,67.05,10459.92,6570.78,3889.14,4.31
2025-04-01,West,Electronics,2,1,0,2399.08,13.29,254,510.42,129647.36,85120.95,44526.41,4.02
2025-04-01,West,Furniture,2,1,0,2725.31,13.39,209,330.6,69095.85,50746.07,18349.78,4.15
2025-04-01,West,Office Supplies,2,1,0,1550.24,6.68,166,49.85,8274.95,5505.7,2769.25,4.3
2025-04-02,North,Electronics,2,2,0,2731.68,17.46,253,376.39,95225.79,64749.64,30476.15,3.79
2025-04-02,North,Furniture,2,2,0,1710.33,2.8,173,271.54,46976.57,28252.11,18724.46,4.04
2025-04-02,North,Office Supplies,2,2,0,1614.04,17.51,179,58.81,10527.53,6404.39,4123.14,3.96
2025-04-02,South,Electronics,2,2,0,2490.86,8.03,215,440.45,94696.13,58539.95,36156.18,3.49
2025-04-02,South,Furniture,2,2,0,1156.93,13.63,188,370.62,69675.77,52172.39,17503.38,4.32
2025-04-02,South,Office Supplies,2,2,0,1325.5,17.94,163,48.71,7939.46,5799.66,2139.8,3.78
2025-04-02,East,Electronics,2,2,0,3025.68,9.92,235,541.61,127279.46,76900.94,50378.52,4.18
2025-04-02,East,Furniture,2,2,0,1959.02,6.62,174,310.75,54070.17,32365.42,21704.75,4.4
2025-04-02,East,Office Supplies,2,2,0,1565.66,8.44,151,42.99,6491.0,4734.3,1756.7,4.12
2025-04-02,West,Electronics,2,2,0,2974.63,11.05,265,482.05,127742.19,88303.8,39438.4,4.19
2025-04-02,West,Furniture,2,2,0,2084.01,14.53,210,303.6,63756.36,43456.12,20300.24,4.09
2025-04-02,West,Office Supplies,2,2,0,2098.07,6.16,149,74.23,11060.07,7748.76,3311.31,3.84
2025-04-03,North,Electronics,2,3,0,2988.24,5.53,244,448.58,109452.85,65610.49,43842.35,3.97
2025-04-03,North,Furniture,2,3,0,1499.06,17.32,190,222.05,42188.63,27582.49,14606.14,4.22
2025-04-03,North,Office Supplies,2,3,0,2008.87,11.32,162,68.67,11125.11,7417.37,3707.74,3.77
2025-04-03,South,Electronics,2,3,0,1881.1,17.3,241,455.13,109685.39,76359.22,33326.17,4.45
2025-04-03,South,Furniture,2,3,0,2046.9,7.54,167,310.36,51830.55,33702.9,18127.66,4.25
2025-04-03,South,Office Supplies,2,3,0,1404.16,13.36,139,66.47,9239.18,5572.21,3666.97,4.13
2025-04-03,East,Electronics,2,3,0,2494.17,9.35,207,469.14,97112.48,62373.31,34739.17,4.17
2025-04-03,East,Furniture,2,3,0,1379.05,7.33,195,249.77,48705.18,30190.98,18514.2,4.2
2025-04-03,East,Office Supplies,2,3,0,1756.75,8.52,143,72.52,10370.07,7574.34,2795.73,4.39
2025-04-03,West,Electronics,2,3,0,2680.28,19.55,276,506.76,139866.59,84104.68,55761.91,4.56
2025-04-03,West,Furniture,2,3,0,1806.44,12.02,217,279.78,60712.52,41127.36,19585.16,4.0
2025-04-03,West,Office Supplies,2,3,0,984.37,16.62,187,65.68,12282.74,7639.79,4642.96,4.48
2025-04-04,North,Electronics,2,4,0,3275.86,9.98,236,360.62,85105.23,49875.07,35230.16,4.01
2025-04-04,North,Furniture,2,4,0,1614.06,12.19,206,290.68,59880.57,36177.74,23702.83,3.8
2025-04-04,North,Office Supplies,2,4,0,1748.02,7.62,161,58.84,9473.3,5955.17,3518.13,3.86
2025-04-04,South,Electronics,2,4,0,2484.77,4.01,196,415.71,81479.11,57075.32,24403.79,4.08
2025-04-04,South,Furniture,2,4,0,1744.9,12.88,184,281.89,51868.11,34380.93,17487.18,4.18
2025-04-04,South,Office Supplies,2,4,0,2071.9,11.11,178,46.18,8219.46,5981.3,2238.16,3.95
2025-04-04,East,Electronics,2,4,0,2557.43,13.31,236,492.94,116332.89,80076.79,36256.09,4.33
2025-04-04,East,Furniture,2,4,0,1710.41,17.53,204,256.04,52233.09,38788.54,13444.56,4.43
2025-04-04,East,Office Supplies,2,4,0,2474.44,13.88,153,58.48,8947.56,5319.07,3628.49,4.21
2025-04-04,West,Electronics,2,4,0,2681.87,15.38,281,504.55,141778.49,102468.31,39310.18,4.32
2025-04-04,West,Furniture,2,4,0,2126.74,5.07,199,321.5,63979.23,37268.47,26710.76,4.1
2025-04-04,West,Office Supplies,2,4,0,1497.15,14.09,197,66.92,13183.88,7765.73,5418.15,4.22
2025-04-05,North,Electronics,2,5,1,2221.49,11.71,280,427.76,119772.65,88879.48,30893.16,3.81
2025-04-05,North,Furniture,2,5,1,2033.15,15.76,239,237.51,56764.63,42330.64,14433.98,4.1
2025-04-05,North,Office Supplies,2,5,1,2260.63,13.49,195,56.76,11067.47,7162.06,3905.4,4.0
2025-04-05,South,Electronics,2,5,1,2261.31,4.72,239,432.93,103469.9,74014.95,29454.95,3.67
2025-04-05,South,Furniture,2,5,1,1219.07,7.5,184,248.1,45649.6,28444.23,17205.37,3.98
2025-04-05,South,Office Supplies,2,5,1,1741.2,8.73,179,69.17,12381.59,7780.7,4600.89,4.02
2025-04-05,East,Electronics,2,5,1,2440.83,0.0,251,422.28,105992.12,62458.76,43533.36,3.91
2025-04-05,East,Furniture,2,5,1,2073.7,13.33,219,232.06,50821.78,30580.22,20241.56,4.26
2025-04-05,East,Office Supplies,2,5,1,1558.81,21.87,212,73.63,15610.45,9512.99,6097.46,4.06
2025-04-05,West,Electronics,2,5,1,2632.09,5.59,284,449.88,127767.1,84932.4,42834.7,3.92
2025-04-05,West,Furniture,2,5,1,1297.24,6.99,218,229.5,50030.85,31444.89,18585.95,4.32
2025-04-05,West,Office Supplies,2,5,1,1756.57,6.61,193,58.48,11285.79,8367.79,2918.0,4.36
2025-04-06,North,Electronics,2,6,1,2893.0,14.39,293,438.72,128544.47,86498.03,42046.44,3.53
2025-04-06,North,Furniture,2,6,1,1482.58,4.39,198,281.53,55742.98,38530.75,17212.23,4.29
2025-04-06,North,Office Supplies,2,6,1,2338.45,12.33,186,45.07,8383.54,4862.59,3520.95,4.05
2025-04-06,South,Electronics,2,6,1,2846.2,9.14,250,421.12,105280.4,67099.85,38180.55,4.05
2025-04-06,South,Furniture,2,6,1,1512.12,13.31,207,232.74,48176.9,35074.34,13102.55,4.04
2025-04-06,South,Office Supplies,2,6,1,1127.5,5.64,146,54.19,7911.08,5544.58,2366.5,3.9
2025-04-06,East,Electronics,2,6,1,2886.73,9.02,261,428.69,111888.51,70299.13,41589.38,4.05
2025-04-06,East,Furniture,2,6,1,1669.38,4.48,220,319.46,70280.17,51889.41,18390.76,4.25
2025-04-06,East,Office Supplies,2,6,1,1838.27,23.43,226,53.96,12194.5,7581.58,4612.92,4.28
2025-04-06,West,Electronics,2,6,1,2511.68,21.81,300,452.47,135742.38,93048.25,42694.13,4.4
2025-04-06,West,Furniture,2,6,1,1195.2,15.65,243,280.87,68251.9,43666.07,24585.83,4.34
2025-04-06,West,Office Supplies,2,6,1,1205.83,7.23,188,56.81,10680.8,6858.06,3822.74,4.37
2025-04-07,North,Electronics,2,0,0,2947.55,16.7,260,523.72,136168.19,82098.55,54069.64,4.52
2025-04-07,North,Furniture,2,0,0,1878.86,8.43,201,315.26,63367.72,38728.91,24638.81,4.32
2025-04-07,North,Office Supplies,2,0,0,1636.69,7.05,177,62.66,11090.25,7817.8,3272.45,3.29
2025-04-07,South,Electronics,2,0,0,2878.92,13.34,233,449.5,104733.06,71060.66,33672.4,4.33
2025-04-07,South,Furniture,2,0,0,1948.63,10.68,187,205.43,38415.61,23673.99,14741.62,3.91
2025-04-07,South,Office Supplies,2,0,0,1540.2,12.88,167,59.01,9854.5,7284.05,2570.45,4.06
2025-04-07,East,Electronics,2,0,0,2589.72,10.5,225,477.41,107417.99,72295.4,35122.59,3.93
2025-04-07,East,Furniture,2,0,0,1690.12,8.99,182,296.54,53971.06,33612.58,20358.48,4.06
2025-04-07,East,Office Supplies,2,0,0,1516.85,13.75,155,60.03,9304.14,6572.41,2731.74,4.3
2025-04-07,West,Electronics,2,0,0,2819.39,13.95,255,412.59,105210.6,71137.25,34073.35,4.18
2025-04-07,West,Furniture,2,0,0,1971.66,9.45,191,306.61,58562.57,41447.79,17114.78,4.04
2025-04-07,West,Office Supplies,2,0,0,1583.38,16.46,184,60.77,11180.96,7005.58,4175.38,4.08
2025-04-08,North,Electronics,2,1,0,2080.05,10.09,231,506.06,116900.86,87348.26,29552.59,4.37
2025-04-08,North,Furniture,2,1,0,1959.56,12.6,218,284.3,61978.06,44607.67,17370.39,4.39
2025-04-08,North,Office Supplies,2,1,0,1453.82,17.44,189,56.29,10638.0,7286.5,3351.51,4.48
2025-04-08,South,Electronics,2,1,0,1664.8,15.95,226,414.21,93611.09,55180.78,38430.31,4.5
2025-04-08,South,Furniture,2,1,0,1558.57,17.19,181,220.14,39846.09,27731.61,12114.48,3.68
2025-04-08,South,Office Supplies,2,1,0,1939.03,15.35,178,64.39,11461.87,6797.56,4664.31,4.51
2025-04-08,East,Electronics,2,1,0,2382.65,11.24,236,493.92,116566.16,82387.62,34178.54,4.47
2025-04-08,East,Furniture,2,1,0,1991.25,13.52,191,236.39,45149.92,28655.54,16494.38,4.53
2025-04-08,East,Office Supplies,2,1,0,1630.89,9.11,137,45.58,6244.23,4459.91,1784.31,3.87
2025-04-08,West,Electronics,2,1,0,2193.26,17.31,267,409.02,109207.89,80157.17,29050.72,4.08
2025-04-08,West,Furniture,2,1,0,2498.14,10.97,197,213.87,42131.76,27699.7,14432.06,3.76
2025-04-08,West,Office Supplies,2,1,0,949.86,10.13,177,68.86,12188.61,8233.95,3954.66,3.95
2025-04-09,North,Electronics,2,2,0,2378.45,0.43,223,476.59,106279.13,68181.25,38097.88,3.98
2025-04-09,North,Furniture,2,2,0,1823.41,14.64,222,290.68,64529.94,44671.72,19858.22,3.78
2025-04-09,North,Office Supplies,2,2,0,2264.28,13.23,167,49.55,8274.84,5348.46,2926.38,4.06
2025-04-09,South,Electronics,2,2,0,2530.85,13.48,250,415.43,103856.43,69191.45,34664.99,4.2
2025-04-09,South,Furniture,2,2,0,2256.15,20.43,228,270.1,61583.6,39174.65,22408.94,4.62
2025-04-09,South,Office Supplies,2,2,0,1452.58,16.01,120,54.99,6599.04,4006.39,2592.65,4.23
2025-04-09,East,Electronics,2,2,0,2398.64,18.45,257,475.09,122097.62,83826.59,38271.03,4.3
2025-04-09,East,Furniture,2,2,0,2231.05,12.76,200,292.07,58413.66,36531.12,21882.54,3.94
2025-04-09,East,Office Supplies,2,2,0,1212.29,9.51,148,65.66,9717.96,6128.36,3589.6,4.04
2025-04-09,West,Electronics,2,2,0,2909.14,8.27,247,501.55,123883.0,90762.68,33120.31,4.71
2025-04-09,West,Furniture,2,2,0,1831.19,11.95,236,282.77,66734.26,42330.06,24404.2,4.87
2025-04-09,West,Office Supplies,2,2,0,1896.61,9.62,195,62.02,12094.44,7760.92,4333.52,4.1
2025-04-10,North,Electronics,2,3,0,3058.68,14.75,280,545.86,152839.66,102407.78,50431.88,4.67
2025-04-10,North,Furniture,2,3,0,1247.34,22.72,214,195.45,41826.81,24694.84,17131.97,4.45
2025-04-10,North,Office Supplies,2,3,0,1913.69,6.07,172,50.08,8614.43,5672.82,2941.61,4.28
2025-04-10,South,Electronics,2,3,0,2374.93,17.62,238,523.43,124576.82,90416.24,34160.57,4.53
2025-04-10,South,Furniture,2,3,0,1343.35,9.16,164,310.19,50871.37,30141.32,20730.06,4.68
2025-04-10,South,Office Supplies,2,3,0,1890.64,9.22,134,57.92,7761.19,4763.4,2997.8,3.58
2025-04-10,East,Electronics,2,3,0,1826.09,10.75,230,480.08,110417.5,70712.37,39705.13,4.46
2025-04-10,East,Furniture,2,3,0,1636.34,12.13,195,266.25,51918.99,35637.55,16281.45,4.35
2025-04-10,East,Office Supplies,2,3,0,2228.42,4.57,148,51.98,7693.08,5697.07,1996.01,4.04
2025-04-10,West,Electronics,2,3,0,2373.41,5.38,239,463.4,110752.26,71448.89,39303.37,4.12
2025-04-10,West,Furniture,2,3,0,896.44,12.87,195,281.07,54808.85,39533.87,15274.98,3.91
2025-04-10,West,Office Supplies,2,3,0,1702.81,3.34,160,62.18,9949.4,6225.21,3724.19,4.23
2025-04-11,North,Electronics,2,4,0,2541.59,15.97,240,468.1,112343.65,70166.36,42177.29,4.2
2025-04-11,North,Furniture,2,4,0,1913.35,11.39,228,297.27,67776.56,45058.71,22717.86,3.7
2025-04-11,North,Office Supplies,2,4,0,2266.03,9.63,173,70.27,12156.43,8750.14,3406.29,4.14
2025-04-11,South,Electronics,2,4,0,2350.65,8.44,216,405.26,87536.56,56713.25,30823.31,4.13
2025-04-11,South,Furniture,2,4,0,1869.52,0.55,130,273.63,35572.49,22689.87,12882.63,3.71
2025-04-11,South,Office Supplies,2,4,0,1933.24,12.47,151,46.11,6962.1,4634.5,2327.59,4.48
2025-04-11,East,Electronics,2,4,0,2598.12,19.06,253,532.48,134717.49,97965.7,36751.79,4.09
2025-04-11,East,Furniture,2,4,0,2102.48,17.33,213,320.1,68181.86,41798.15,26383.7,4.11
2025-04-11,East,Office Supplies,2,4,0,1294.32,17.54,165,68.67,11330.13,7094.4,4235.73,4.44
2025-04-11,West,Electronics,2,4,0,2806.44,21.65,278,434.88,120895.85,89954.94,30940.91,4.27
2025-04-11,West,Furniture,2,4,0,2603.43,17.64,232,271.28,62936.02,40247.52,22688.5,4.16
2025-04-11,West,Office Supplies,2,4,0,1580.69,16.32,178,67.82,12072.79,7813.94,4258.84,4.8
2025-04-12,North,Electronics,2,5,1,2794.6,11.81,277,437.8,121271.54,83989.79,37281.75,4.33
2025-04-12,North,Furniture,2,5,1,2380.42,8.08,241,261.72,63074.46,38739.67,24334.8,3.78
2025-04-12,North,Office Supplies,2,5,1,1593.25,13.89,177,51.47,9109.68,5682.34,3427.34,4.64
2025-04-12,South,Electronics,2,5,1,2247.41,18.31,270,470.12,126933.68,86580.91,40352.76,4.66
2025-04-12,South,Furniture,2,5,1,1646.95,8.19,223,290.05,64681.31,48217.61,16463.7,4.3
2025-04-12,South,Office Supplies,2,5,1,1807.52,8.06,176,67.44,11869.5,8264.88,3604.61,4.32
2025-04-12,East,Electronics,2,5,1,1602.22,17.22,279,411.21,114727.21,83379.76,31347.45,3.96
2025-04-12,East,Furniture,2,5,1,1732.34,24.42,278,266.13,73985.1,49213.15,24771.95,4.22
2025-04-12,East,Office Supplies,2,5,1,1603.26,14.09,190,56.59,10752.33,6368.25,4384.08,4.29
2025-04-12,West,Electronics,2,5,1,2796.38,12.41,288,445.45,128289.35,95503.99,32785.36,3.55
2025-04-12,West,Furniture,2,5,1,2498.48,16.2,266,282.67,75191.48,50435.13,24756.34,4.09
2025-04-12,West,Office Supplies,2,5,1,2150.55,5.49,201,58.64,11786.57,8399.32,3387.25,3.95
2025-04-13,North,Electronics,2,6,1,3157.6,20.23,309,416.9,128821.96,78909.02,49912.95,4.06
2025-04-13,North,Furniture,2,6,1,1831.22,14.18,252,310.08,78141.09,50729.48,27411.62,3.94
2025-04-13,North,Office Supplies,2,6,1,1540.03,0.63,162,72.12,11682.88,7948.34,3734.54,3.98
2025-04-13,South,Electronics,2,6,1,1953.78,16.55,261,415.28,108388.56,78613.28,29775.28,4.47
